instance,scenarios,sp_time,labels_frac,replica,W,B,bound,pulse_time,total_time,objective,validation
RI16,200,1.156,1.5,3,74988,64233,200,0.055587,1.211587,181,TRUE
RI16,200,1.156,1.5,4,74988,64233,200,0.059042,1.215042,181,TRUE
RI16,200,1.156,1.5,5,74988,64233,200,0.059477,1.215477,181,TRUE
RI16,200,1.156,1.5,6,74988,64233,200,0.063816,1.219816,181,TRUE
RI16,200,1.156,1.5,7,74988,64233,200,0.061717,1.217717,181,TRUE
RI16,200,1.156,1.5,8,74988,64233,200,0.062183,1.218183,181,TRUE
RI16,200,1.156,1.5,9,74988,64233,200,0.062452,1.218452,181,TRUE
RI16,500,3.657,0.5,0,78839,50026,496,0.083656,3.740656,136,TRUE
RI16,500,3.657,0.5,1,78839,50026,496,0.080888,3.737888,136,TRUE
RI16,500,3.657,0.5,2,78839,50026,496,0.094072,3.751072,136,TRUE
RI16,500,3.657,0.5,3,78839,50026,496,0.078324,3.735324,136,TRUE
RI16,500,3.657,0.5,4,78839,50026,496,0.083092,3.740092,136,TRUE
RI16,500,3.657,0.5,5,78839,50026,496,0.082387,3.739387,136,TRUE
RI16,500,3.657,0.5,6,78839,50026,496,0.081496,3.738496,136,TRUE
RI16,500,3.657,0.5,7,78839,50026,496,0.082389,3.739389,136,TRUE
RI16,500,3.657,0.5,8,78839,50026,496,0.084585,3.741585,136,TRUE
RI16,500,3.657,0.5,9,78839,50026,496,0.087393,3.744393,136,TRUE
RI16,500,3.657,1,0,78839,50026,496,0.079787,3.736787,136,TRUE
RI16,500,3.657,1,1,78839,50026,496,0.079749,3.736749,136,TRUE
RI16,500,3.657,1,2,78839,50026,496,0.077789,3.734789,136,TRUE
RI16,500,3.657,1,3,78839,50026,496,0.077809,3.734809,136,TRUE
RI16,500,3.657,1,4,78839,50026,496,0.079518,3.736518,136,TRUE
RI16,500,3.657,1,5,78839,50026,496,0.077478,3.734478,136,TRUE
RI16,500,3.657,1,6,78839,50026,496,0.073969,3.730969,136,TRUE
RI16,500,3.657,1,7,78839,50026,496,0.071976,3.728976,136,TRUE
RI16,500,3.657,1,8,78839,50026,496,0.075622,3.732622,136,TRUE
RI16,500,3.657,1,9,78839,50026,496,0.077504,3.734504,136,TRUE
RI16,500,3.657,1.5,0,78839,50026,496,0.083379,3.740379,136,TRUE
RI16,500,3.657,1.5,1,78839,50026,496,0.080575,3.737575,136,TRUE
RI16,500,3.657,1.5,2,78839,50026,496,0.081388,3.738388,136,TRUE
RI16,500,3.657,1.5,3,78839,50026,496,0.07773,3.73473,136,TRUE
RI16,500,3.657,1.5,4,78839,50026,496,0.078768,3.735768,136,TRUE
RI16,500,3.657,1.5,5,78839,50026,496,0.081583,3.738583,136,TRUE
RI16,500,3.657,1.5,6,78839,50026,496,0.081058,3.738058,136,TRUE
RI16,500,3.657,1.5,7,78839,50026,496,0.079188,3.736188,136,TRUE
RI16,500,3.657,1.5,8,78839,50026,496,0.0798,3.7368,136,TRUE
RI16,500,3.657,1.5,9,78839,50026,496,0.082307,3.739307,136,TRUE
RI16,500,3.484,0.5,0,78839,67314,500,0.333238,3.817238,450,TRUE
RI16,500,3.484,0.5,1,78839,67314,500,0.305571,3.789571,450,TRUE
RI16,500,3.484,0.5,2,78839,67314,500,0.306187,3.790187,450,TRUE
RI16,500,3.484,0.5,3,78839,67314,500,0.295574,3.779574,450,TRUE
RI16,500,3.484,0.5,4,78839,67314,500,0.336924,3.820924,450,TRUE
RI16,500,3.484,0.5,5,78839,67314,500,0.322218,3.806218,450,TRUE
RI16,500,3.484,0.5,6,78839,67314,500,0.319767,3.803767,450,TRUE
RI16,500,3.484,0.5,7,78839,67314,500,0.295221,3.779221,450,TRUE
RI16,500,3.484,0.5,8,78839,67314,500,0.307262,3.791262,450,TRUE
RI16,500,3.484,0.5,9,78839,67314,500,0.331166,3.815166,450,TRUE
RI16,500,3.484,1,0,78839,67314,500,0.335406,3.819406,450,TRUE
RI16,500,3.484,1,1,78839,67314,500,0.30404,3.78804,450,TRUE
RI16,500,3.484,1,2,78839,67314,500,0.298278,3.782278,450,TRUE
RI16,500,3.484,1,3,78839,67314,500,0.317568,3.801568,450,TRUE
RI16,500,3.484,1,4,78839,67314,500,0.3172,3.8012,450,TRUE
RI16,500,3.484,1,5,78839,67314,500,0.317237,3.801237,450,TRUE
RI16,500,3.484,1,6,78839,67314,500,0.319782,3.803782,450,TRUE
RI16,500,3.484,1,7,78839,67314,500,0.316447,3.800447,450,TRUE
RI16,500,3.484,1,8,78839,67314,500,0.34006,3.82406,450,TRUE
RI16,500,3.484,1,9,78839,67314,500,0.321221,3.805221,450,TRUE
RI16,500,3.484,1.5,0,78839,67314,500,0.310163,3.794163,450,TRUE
RI16,500,3.484,1.5,1,78839,67314,500,0.297999,3.781999,450,TRUE
RI16,500,3.484,1.5,2,78839,67314,500,0.28312,3.76712,450,TRUE
RI16,500,3.484,1.5,3,78839,67314,500,0.296292,3.780292,450,TRUE
RI16,500,3.484,1.5,4,78839,67314,500,0.29669,3.78069,450,TRUE
RI16,500,3.484,1.5,5,78839,67314,500,0.297132,3.781132,450,TRUE
RI16,500,3.484,1.5,6,78839,67314,500,0.312314,3.796314,450,TRUE
RI16,500,3.484,1.5,7,78839,67314,500,0.291758,3.775758,450,TRUE
RI16,500,3.484,1.5,8,78839,67314,500,0.282297,3.766297,450,TRUE
RI16,500,3.484,1.5,9,78839,67314,500,0.309085,3.793085,450,TRUE
RI16,500,3.906,0.5,0,81286,51250,499,0.10763,4.01363,177,TRUE
RI16,500,3.906,0.5,1,81286,51250,499,0.103136,4.009136,177,TRUE
RI16,500,3.906,0.5,2,81286,51250,499,0.104211,4.010211,177,TRUE
RI16,500,3.906,0.5,3,81286,51250,499,0.109783,4.015783,177,TRUE
RI16,500,3.906,0.5,4,81286,51250,499,0.103783,4.009783,177,TRUE
RI16,500,3.906,0.5,5,81286,51250,499,0.102318,4.008318,177,TRUE
RI16,500,3.906,0.5,6,81286,51250,499,0.104546,4.010546,177,TRUE
RI16,500,3.906,0.5,7,81286,51250,499,0.10211,4.00811,177,TRUE
RI16,500,3.906,0.5,8,81286,51250,499,0.096514,4.002514,177,TRUE
RI16,500,3.906,0.5,9,81286,51250,499,0.100378,4.006378,177,TRUE
RI16,500,3.906,1,0,81286,51250,499,0.098469,4.004469,177,TRUE
RI16,500,3.906,1,1,81286,51250,499,0.106118,4.012118,177,TRUE
RI16,500,3.906,1,2,81286,51250,499,0.109734,4.015734,177,TRUE
RI16,500,3.906,1,3,81286,51250,499,0.105159,4.011159,177,TRUE
RI16,500,3.906,1,4,81286,51250,499,0.102128,4.008128,177,TRUE
RI16,500,3.906,1,5,81286,51250,499,0.106924,4.012924,177,TRUE
RI16,500,3.906,1,6,81286,51250,499,0.112825,4.018825,177,TRUE
RI16,500,3.906,1,7,81286,51250,499,0.11256,4.01856,177,TRUE
RI16,500,3.906,1,8,81286,51250,499,0.113153,4.019153,177,TRUE
RI16,500,3.906,1,9,81286,51250,499,0.107354,4.013354,177,TRUE
RI16,500,3.906,1.5,0,81286,51250,499,0.108952,4.014952,177,TRUE
RI16,500,3.906,1.5,1,81286,51250,499,0.113726,4.019726,177,TRUE
RI16,500,3.906,1.5,2,81286,51250,499,0.107413,4.013413,177,TRUE
RI16,500,3.906,1.5,3,81286,51250,499,0.109246,4.015246,177,TRUE
RI16,500,3.906,1.5,4,81286,51250,499,0.10338,4.00938,177,TRUE
RI16,500,3.906,1.5,5,81286,51250,499,0.105448,4.011448,177,TRUE
RI16,500,3.906,1.5,6,81286,51250,499,0.108209,4.014209,177,TRUE
RI16,500,3.906,1.5,7,81286,51250,499,0.108309,4.014309,177,TRUE
RI16,500,3.906,1.5,8,81286,51250,499,0.107107,4.013107,177,TRUE
RI16,500,3.906,1.5,9,81286,51250,499,0.105416,4.011416,177,TRUE
RI16,500,3.531,0.5,0,81286,69271,500,0.472953,4.003953,473,TRUE
RI16,500,3.531,0.5,1,81286,69271,500,0.463345,3.994345,473,TRUE
RI16,500,3.531,0.5,2,81286,69271,500,0.454766,3.985766,473,TRUE
RI16,500,3.531,0.5,3,81286,69271,500,0.432562,3.963562,473,TRUE
RI16,500,3.531,0.5,4,81286,69271,500,0.436176,3.967176,473,TRUE
RI16,500,3.531,0.5,5,81286,69271,500,0.420157,3.951157,473,TRUE
RI16,500,3.531,0.5,6,81286,69271,500,0.449567,3.980567,473,TRUE
RI16,500,3.531,0.5,7,81286,69271,500,0.42356,3.95456,473,TRUE
RI16,500,3.531,0.5,8,81286,69271,500,0.441751,3.972751,473,TRUE
RI16,500,3.531,0.5,9,81286,69271,500,0.416721,3.947721,473,TRUE
RI16,500,3.531,1,0,81286,69271,500,0.478855,4.009855,473,TRUE
RI16,500,3.531,1,1,81286,69271,500,0.457168,3.988168,473,TRUE
RI16,500,3.531,1,2,81286,69271,500,0.445049,3.976049,473,TRUE
RI16,500,3.531,1,3,81286,69271,500,0.422505,3.953505,473,TRUE
RI16,500,3.531,1,4,81286,69271,500,0.439344,3.970344,473,TRUE
RI16,500,3.531,1,5,81286,69271,500,0.486911,4.017911,473,TRUE
RI16,500,3.531,1,6,81286,69271,500,0.476217,4.007217,473,TRUE
RI16,500,3.531,1,7,81286,69271,500,0.49162,4.02262,473,TRUE
RI16,500,3.531,1,8,81286,69271,500,0.468888,3.999888,473,TRUE
RI16,500,3.531,1,9,81286,69271,500,0.423418,3.954418,473,TRUE
RI16,500,3.531,1.5,0,81286,69271,500,0.434739,3.965739,473,TRUE
RI16,500,3.531,1.5,1,81286,69271,500,0.459459,3.990459,473,TRUE
RI16,500,3.531,1.5,2,81286,69271,500,0.427589,3.958589,473,TRUE
RI16,500,3.531,1.5,3,81286,69271,500,0.444513,3.975513,473,TRUE
RI16,500,3.531,1.5,4,81286,69271,500,0.441936,3.972936,473,TRUE
RI16,500,3.531,1.5,5,81286,69271,500,0.476311,4.007311,473,TRUE
RI16,500,3.531,1.5,6,81286,69271,500,0.453251,3.984251,473,TRUE
RI16,500,3.531,1.5,7,81286,69271,500,0.433176,3.964176,473,TRUE
RI16,500,3.531,1.5,8,81286,69271,500,0.436278,3.967278,473,TRUE
RI16,500,3.531,1.5,9,81286,69271,500,0.513007,4.044007,473,TRUE
RI16,500,3.61,0.5,0,83734,52474,500,0.140628,3.750628,236,TRUE
RI16,500,3.61,0.5,1,83734,52474,500,0.128169,3.738169,236,TRUE
RI16,500,3.61,0.5,2,83734,52474,500,0.113778,3.723778,236,TRUE
RI16,500,3.61,0.5,3,83734,52474,500,0.114825,3.724825,236,TRUE
RI16,500,3.61,0.5,4,83734,52474,500,0.115605,3.725605,236,TRUE
RI16,500,3.61,0.5,5,83734,52474,500,0.125766,3.735766,236,TRUE
RI16,500,3.61,0.5,6,83734,52474,500,0.125166,3.735166,236,TRUE
RI16,500,3.61,0.5,7,83734,52474,500,0.121413,3.731413,236,TRUE
RI16,500,3.61,0.5,8,83734,52474,500,0.121251,3.731251,236,TRUE
RI16,500,3.61,0.5,9,83734,52474,500,0.150891,3.760891,236,TRUE
RI16,500,3.61,1,0,83734,52474,500,0.126755,3.736755,236,TRUE
RI16,500,3.61,1,1,83734,52474,500,0.121802,3.731802,236,TRUE
RI16,500,3.61,1,2,83734,52474,500,0.136681,3.746681,236,TRUE
RI16,500,3.61,1,3,83734,52474,500,0.125312,3.735312,236,TRUE
RI16,500,3.61,1,4,83734,52474,500,0.123728,3.733728,236,TRUE
RI16,500,3.61,1,5,83734,52474,500,0.123156,3.733156,236,TRUE
RI16,500,3.61,1,6,83734,52474,500,0.113453,3.723453,236,TRUE
RI16,500,3.61,1,7,83734,52474,500,0.11798,3.72798,236,TRUE
RI16,500,3.61,1,8,83734,52474,500,0.11564,3.72564,236,TRUE
RI16,500,3.61,1,9,83734,52474,500,0.124686,3.734686,236,TRUE
RI16,500,3.61,1.5,0,83734,52474,500,0.136985,3.746985,236,TRUE
RI16,500,3.61,1.5,1,83734,52474,500,0.123942,3.733942,236,TRUE
RI16,500,3.61,1.5,2,83734,52474,500,0.123292,3.733292,236,TRUE
RI16,500,3.61,1.5,3,83734,52474,500,0.127463,3.737463,236,TRUE
RI16,500,3.61,1.5,4,83734,52474,500,0.125975,3.735975,236,TRUE
RI16,500,3.61,1.5,5,83734,52474,500,0.128966,3.738966,236,TRUE
RI16,500,3.61,1.5,6,83734,52474,500,0.125587,3.735587,236,TRUE
RI16,500,3.61,1.5,7,83734,52474,500,0.126792,3.736792,236,TRUE
RI16,500,3.61,1.5,8,83734,52474,500,0.133349,3.743349,236,TRUE
RI16,500,3.61,1.5,9,83734,52474,500,0.134035,3.744035,236,TRUE
RI16,500,3.625,0.5,0,83734,71230,500,0.411852,4.036852,488,TRUE
RI16,500,3.625,0.5,1,83734,71230,500,0.400943,4.025943,488,TRUE
RI16,500,3.625,0.5,2,83734,71230,500,0.429793,4.054793,488,TRUE
RI16,500,3.625,0.5,3,83734,71230,500,0.440589,4.065589,488,TRUE
RI16,500,3.625,0.5,4,83734,71230,500,0.434631,4.059631,488,TRUE
RI16,500,3.625,0.5,5,83734,71230,500,0.43489,4.05989,488,TRUE
RI16,500,3.625,0.5,6,83734,71230,500,0.42348,4.04848,488,TRUE
RI16,500,3.625,0.5,7,83734,71230,500,0.404079,4.029079,488,TRUE
RI16,500,3.625,0.5,8,83734,71230,500,0.408638,4.033638,488,TRUE
RI16,500,3.625,0.5,9,83734,71230,500,0.395693,4.020693,488,TRUE
RI16,500,3.625,1,0,83734,71230,500,0.428901,4.053901,488,TRUE
RI16,500,3.625,1,1,83734,71230,500,0.411721,4.036721,488,TRUE
RI16,500,3.625,1,2,83734,71230,500,0.441728,4.066728,488,TRUE
RI16,500,3.625,1,3,83734,71230,500,0.450346,4.075346,488,TRUE
RI16,500,3.625,1,4,83734,71230,500,0.422772,4.047772,488,TRUE
RI16,500,3.625,1,5,83734,71230,500,0.435434,4.060434,488,TRUE
RI16,500,3.625,1,6,83734,71230,500,0.432412,4.057412,488,TRUE
RI16,500,3.625,1,7,83734,71230,500,0.47809,4.10309,488,TRUE
RI16,500,3.625,1,8,83734,71230,500,0.42802,4.05302,488,TRUE
RI16,500,3.625,1,9,83734,71230,500,0.443328,4.068328,488,TRUE
RI16,500,3.625,1.5,0,83734,71230,500,0.449446,4.074446,488,TRUE
RI16,500,3.625,1.5,1,83734,71230,500,0.423262,4.048262,488,TRUE
RI16,500,3.625,1.5,2,83734,71230,500,0.401428,4.026428,488,TRUE
RI16,500,3.625,1.5,3,83734,71230,500,0.450841,4.075841,488,TRUE
RI16,500,3.625,1.5,4,83734,71230,500,0.429965,4.054965,488,TRUE
RI16,500,3.625,1.5,5,83734,71230,500,0.422777,4.047777,488,TRUE
RI16,500,3.625,1.5,6,83734,71230,500,0.437324,4.062324,488,TRUE
RI16,500,3.625,1.5,7,83734,71230,500,0.423483,4.048483,488,TRUE
RI16,500,3.625,1.5,8,83734,71230,500,0.446851,4.071851,488,TRUE
RI16,500,3.625,1.5,9,83734,71230,500,0.401312,4.026312,488,TRUE
RI16,1000,8.578,0.5,0,81573,51393,996,0.187308,8.765308,374,TRUE
RI16,1000,8.578,0.5,1,81573,51393,996,0.190901,8.768901,374,TRUE
RI16,1000,8.578,0.5,2,81573,51393,996,0.174819,8.752819,374,TRUE
RI16,1000,8.578,0.5,3,81573,51393,996,0.181225,8.759225,374,TRUE
RI16,1000,8.578,0.5,4,81573,51393,996,0.177156,8.755156,374,TRUE
RI16,1000,8.578,0.5,5,81573,51393,996,0.17263,8.75063,374,TRUE
RI16,1000,8.578,0.5,6,81573,51393,996,0.176678,8.754678,374,TRUE
RI16,1000,8.578,0.5,7,81573,51393,996,0.179348,8.757348,374,TRUE
RI16,1000,8.578,0.5,8,81573,51393,996,0.174126,8.752126,374,TRUE
RI16,1000,8.578,0.5,9,81573,51393,996,0.17609,8.75409,374,TRUE
RI16,1000,8.578,1,0,81573,51393,996,0.171445,8.749445,374,TRUE
RI16,1000,8.578,1,1,81573,51393,996,0.17866,8.75666,374,TRUE
RI16,1000,8.578,1,2,81573,51393,996,0.185396,8.763396,374,TRUE
RI16,1000,8.578,1,3,81573,51393,996,0.192033,8.770033,374,TRUE
RI16,1000,8.578,1,4,81573,51393,996,0.17093,8.74893,374,TRUE
RI16,1000,8.578,1,5,81573,51393,996,0.170574,8.748574,374,TRUE
RI16,1000,8.578,1,6,81573,51393,996,0.185339,8.763339,374,TRUE
RI16,1000,8.578,1,7,81573,51393,996,0.179886,8.757886,374,TRUE
RI16,1000,8.578,1,8,81573,51393,996,0.175505,8.753505,374,TRUE
RI16,1000,8.578,1,9,81573,51393,996,0.172777,8.750777,374,TRUE
RI16,1000,8.578,1.5,0,81573,51393,996,0.163976,8.741976,374,TRUE
RI16,1000,8.578,1.5,1,81573,51393,996,0.185765,8.763765,374,TRUE
RI16,1000,8.578,1.5,2,81573,51393,996,0.169005,8.747005,374,TRUE
RI16,1000,8.578,1.5,3,81573,51393,996,0.170007,8.748006,374,TRUE
RI16,1000,8.578,1.5,4,81573,51393,996,0.167967,8.745967,374,TRUE
RI16,1000,8.578,1.5,5,81573,51393,996,0.165491,8.743491,374,TRUE
RI16,1000,8.578,1.5,6,81573,51393,996,0.172471,8.75047,374,TRUE
RI16,1000,8.578,1.5,7,81573,51393,996,0.18109,8.75909,374,TRUE
RI16,1000,8.578,1.5,8,81573,51393,996,0.182589,8.760589,374,TRUE
RI16,1000,8.578,1.5,9,81573,51393,996,0.195974,8.773974,374,TRUE
RI16,1000,11.188,0.5,0,81573,69501,1000,0.475905,11.663905,944,TRUE
RI16,1000,11.188,0.5,1,81573,69501,1000,0.480763,11.668763,944,TRUE
RI16,1000,11.188,0.5,2,81573,69501,1000,0.47823,11.66623,944,TRUE
RI16,1000,11.188,0.5,3,81573,69501,1000,0.472444,11.660444,944,TRUE
RI16,1000,11.188,0.5,4,81573,69501,1000,0.476778,11.664778,944,TRUE
RI16,1000,11.188,0.5,5,81573,69501,1000,0.458102,11.646102,944,TRUE
RI16,1000,11.188,0.5,6,81573,69501,1000,0.439762,11.627762,944,TRUE
RI16,1000,11.188,0.5,7,81573,69501,1000,0.460197,11.648197,944,TRUE
RI16,1000,11.188,0.5,8,81573,69501,1000,0.476276,11.664276,944,TRUE
RI16,1000,11.188,0.5,9,81573,69501,1000,0.479491,11.667491,944,TRUE
RI16,1000,11.188,1,0,81573,69501,1000,0.465304,11.653304,944,TRUE
RI16,1000,11.188,1,1,81573,69501,1000,0.448353,11.636353,944,TRUE
RI16,1000,11.188,1,2,81573,69501,1000,0.471242,11.659242,944,TRUE
RI16,1000,11.188,1,3,81573,69501,1000,0.465928,11.653928,944,TRUE
RI16,1000,11.188,1,4,81573,69501,1000,0.493443,11.681443,944,TRUE
RI16,1000,11.188,1,5,81573,69501,1000,0.460775,11.648775,944,TRUE
RI16,1000,11.188,1,6,81573,69501,1000,0.484787,11.672787,944,TRUE
RI16,1000,11.188,1,7,81573,69501,1000,0.449342,11.637342,944,TRUE
RI16,1000,11.188,1,8,81573,69501,1000,0.42534,11.61334,944,TRUE
RI16,1000,11.188,1,9,81573,69501,1000,0.459214,11.647214,944,TRUE
RI16,1000,11.188,1.5,0,81573,69501,1000,0.47747,11.66547,944,TRUE
RI16,1000,11.188,1.5,1,81573,69501,1000,0.445511,11.633511,944,TRUE
RI16,1000,11.188,1.5,2,81573,69501,1000,0.44627,11.63427,944,TRUE
RI16,1000,11.188,1.5,3,81573,69501,1000,0.442002,11.630002,944,TRUE
RI16,1000,11.188,1.5,4,81573,69501,1000,0.442332,11.630332,944,TRUE
RI16,1000,11.188,1.5,5,81573,69501,1000,0.444324,11.632324,944,TRUE
RI16,1000,11.188,1.5,6,81573,69501,1000,0.432464,11.620464,944,TRUE
RI16,1000,11.188,1.5,7,81573,69501,1000,0.43944,11.62744,944,TRUE
RI16,1000,11.188,1.5,8,81573,69501,1000,0.459429,11.647429,944,TRUE
RI16,1000,11.188,1.5,9,81573,69501,1000,0.446908,11.634908,944,TRUE
RI16,1000,9.265,0.5,0,84778,52996,999,0.391443,9.656443,453,TRUE
RI16,1000,9.265,0.5,1,84778,52996,999,0.395468,9.660468,453,TRUE
RI16,1000,9.265,0.5,2,84778,52996,999,0.423973,9.688973,453,TRUE
RI16,1000,9.265,0.5,3,84778,52996,999,0.390674,9.655674,453,TRUE
RI16,1000,9.265,0.5,4,84778,52996,999,0.406387,9.671387,453,TRUE
RI16,1000,9.265,0.5,5,84778,52996,999,0.424422,9.689422,453,TRUE
RI16,1000,9.265,0.5,6,84778,52996,999,0.430494,9.695494,453,TRUE
RI16,1000,9.265,0.5,7,84778,52996,999,0.409553,9.674553,453,TRUE
RI16,1000,9.265,0.5,8,84778,52996,999,0.410584,9.675584,453,TRUE
RI16,1000,9.265,0.5,9,84778,52996,999,0.399993,9.664993,453,TRUE
RI16,1000,9.265,1,0,84778,52996,999,0.413405,9.678405,453,TRUE
RI16,1000,9.265,1,1,84778,52996,999,0.426036,9.691036,453,TRUE
RI16,1000,9.265,1,2,84778,52996,999,0.409082,9.674082,453,TRUE
RI16,1000,9.265,1,3,84778,52996,999,0.418401,9.683401,453,TRUE
RI16,1000,9.265,1,4,84778,52996,999,0.392802,9.657802,453,TRUE
RI16,1000,9.265,1,5,84778,52996,999,0.426287,9.691287,453,TRUE
RI16,1000,9.265,1,6,84778,52996,999,0.423562,9.688562,453,TRUE
RI16,1000,9.265,1,7,84778,52996,999,0.395972,9.660972,453,TRUE
RI16,1000,9.265,1,8,84778,52996,999,0.391038,9.656038,453,TRUE
RI16,1000,9.265,1,9,84778,52996,999,0.412867,9.677867,453,TRUE
RI16,1000,9.265,1.5,0,84778,52996,999,0.435173,9.700173,453,TRUE
RI16,1000,9.265,1.5,1,84778,52996,999,0.434691,9.699691,453,TRUE
RI16,1000,9.265,1.5,2,84778,52996,999,0.437696,9.702696,453,TRUE
RI16,1000,9.265,1.5,3,84778,52996,999,0.411089,9.676089,453,TRUE
RI16,1000,9.265,1.5,4,84778,52996,999,0.398641,9.663641,453,TRUE
RI16,1000,9.265,1.5,5,84778,52996,999,0.399397,9.664397,453,TRUE
RI16,1000,9.265,1.5,6,84778,52996,999,0.445797,9.710797,453,TRUE
RI16,1000,9.265,1.5,7,84778,52996,999,0.471027,9.736027,453,TRUE
RI16,1000,9.265,1.5,8,84778,52996,999,0.419699,9.684699,453,TRUE
RI16,1000,9.265,1.5,9,84778,52996,999,0.436232,9.701232,453,TRUE
RI16,1000,8.266,0.5,0,84778,72065,1000,0.918016,9.184016,972,TRUE
RI16,1000,8.266,0.5,1,84778,72065,1000,0.901659,9.167659,972,TRUE
RI16,1000,8.266,0.5,2,84778,72065,1000,0.914755,9.180755,972,TRUE
RI16,1000,8.266,0.5,3,84778,72065,1000,0.889317,9.155317,972,TRUE
RI16,1000,8.266,0.5,4,84778,72065,1000,0.909755,9.175755,972,TRUE
RI16,1000,8.266,0.5,5,84778,72065,1000,0.876907,9.142907,972,TRUE
RI16,1000,8.266,0.5,6,84778,72065,1000,0.907693,9.173693,972,TRUE
RI16,1000,8.266,0.5,7,84778,72065,1000,0.911412,9.177412,972,TRUE
RI16,1000,8.266,0.5,8,84778,72065,1000,0.91667,9.18267,972,TRUE
RI16,1000,8.266,0.5,9,84778,72065,1000,0.881034,9.147034,972,TRUE
RI16,1000,8.266,1,0,84778,72065,1000,0.888251,9.154251,972,TRUE
RI16,1000,8.266,1,1,84778,72065,1000,0.892329,9.158329,972,TRUE
RI16,1000,8.266,1,2,84778,72065,1000,0.926615,9.192615,972,TRUE
RI16,1000,8.266,1,3,84778,72065,1000,0.934578,9.200578,972,TRUE
RI16,1000,8.266,1,4,84778,72065,1000,0.944649,9.210649,972,TRUE
RI16,1000,8.266,1,5,84778,72065,1000,0.938151,9.204151,972,TRUE
RI16,1000,8.266,1,6,84778,72065,1000,0.927398,9.193398,972,TRUE
RI16,1000,8.266,1,7,84778,72065,1000,0.909639,9.175639,972,TRUE
RI16,1000,8.266,1,8,84778,72065,1000,0.908563,9.174563,972,TRUE
RI16,1000,8.266,1,9,84778,72065,1000,0.926449,9.192449,972,TRUE
RI16,1000,8.266,1.5,0,84778,72065,1000,0.887549,9.153549,972,TRUE
RI16,1000,8.266,1.5,1,84778,72065,1000,0.87611,9.14211,972,TRUE
RI16,1000,8.266,1.5,2,84778,72065,1000,0.902597,9.168597,972,TRUE
RI16,1000,8.266,1.5,3,84778,72065,1000,0.899404,9.165404,972,TRUE
RI16,1000,8.266,1.5,4,84778,72065,1000,0.947726,9.213726,972,TRUE
RI16,1000,8.266,1.5,5,84778,72065,1000,0.92184,9.18784,972,TRUE
RI16,1000,8.266,1.5,6,84778,72065,1000,0.930681,9.196681,972,TRUE
RI16,1000,8.266,1.5,7,84778,72065,1000,0.878955,9.144955,972,TRUE
RI16,1000,8.266,1.5,8,84778,72065,1000,0.899716,9.165716,972,TRUE
RI16,1000,8.266,1.5,9,84778,72065,1000,0.904274,9.170274,972,TRUE
RI16,1000,9.985,0.5,0,87984,54599,1000,0.272094,10.257094,564,TRUE
RI16,1000,9.985,0.5,1,87984,54599,1000,0.276744,10.261744,564,TRUE
RI16,1000,9.985,0.5,2,87984,54599,1000,0.260656,10.245656,564,TRUE
RI16,1000,9.985,0.5,3,87984,54599,1000,0.243869,10.228869,564,TRUE
RI16,1000,9.985,0.5,4,87984,54599,1000,0.240698,10.225698,564,TRUE
RI16,1000,9.985,0.5,5,87984,54599,1000,0.247162,10.232162,564,TRUE
RI16,1000,9.985,0.5,6,87984,54599,1000,0.258107,10.243107,564,TRUE
RI16,1000,9.985,0.5,7,87984,54599,1000,0.249328,10.234328,564,TRUE
RI16,1000,9.985,0.5,8,87984,54599,1000,0.249814,10.234814,564,TRUE
RI16,1000,9.985,0.5,9,87984,54599,1000,0.251974,10.236974,564,TRUE
RI16,1000,9.985,1,0,87984,54599,1000,0.239351,10.224351,564,TRUE
RI16,1000,9.985,1,1,87984,54599,1000,0.26202,10.24702,564,TRUE
RI16,1000,9.985,1,2,87984,54599,1000,0.260371,10.245371,564,TRUE
RI16,1000,9.985,1,3,87984,54599,1000,0.248239,10.233239,564,TRUE
RI16,1000,9.985,1,4,87984,54599,1000,0.265146,10.250146,564,TRUE
RI16,1000,9.985,1,5,87984,54599,1000,0.233199,10.218199,564,TRUE
RI16,1000,9.985,1,6,87984,54599,1000,0.25073,10.23573,564,TRUE
RI16,1000,9.985,1,7,87984,54599,1000,0.225013,10.210013,564,TRUE
RI16,1000,9.985,1,8,87984,54599,1000,0.254941,10.239941,564,TRUE
RI16,1000,9.985,1,9,87984,54599,1000,0.282039,10.267039,564,TRUE
RI16,1000,9.985,1.5,0,87984,54599,1000,0.251339,10.236339,564,TRUE
RI16,1000,9.985,1.5,1,87984,54599,1000,0.234958,10.219958,564,TRUE
RI16,1000,9.985,1.5,2,87984,54599,1000,0.255606,10.240606,564,TRUE
RI16,1000,9.985,1.5,3,87984,54599,1000,0.247474,10.232474,564,TRUE
RI16,1000,9.985,1.5,4,87984,54599,1000,0.257048,10.242048,564,TRUE
RI16,1000,9.985,1.5,5,87984,54599,1000,0.23863,10.22363,564,TRUE
RI16,1000,9.985,1.5,6,87984,54599,1000,0.238309,10.223309,564,TRUE
RI16,1000,9.985,1.5,7,87984,54599,1000,0.244109,10.229109,564,TRUE
RI16,1000,9.985,1.5,8,87984,54599,1000,0.23162,10.21662,564,TRUE
RI16,1000,9.985,1.5,9,87984,54599,1000,0.241685,10.226685,564,TRUE
RI16,1000,9.828,0.5,0,87984,74630,1000,1.426569,11.254569,985,TRUE
RI16,1000,9.828,0.5,1,87984,74630,1000,1.449621,11.277621,985,TRUE
